kepoi_name,koi_disposition,koi_period,koi_duration,koi_depth,koi_prad,koi_steff,koi_slogg,koi_srad,koi_kepmag,koi_depth_missing,koi_prad_missing,koi_srad_missing,koi_steff_missing,koi_slogg_missing
K01750.02,CANDIDATE,2.53742164,1.563,104.5,0.93,5447.0,4.481,0.917,14.8,0,0,0,0,0
K07770.01,FALSE POSITIVE,3.54828691,3.281,70.9,1.69,6573.0,4.01,1.987,13.79,0,0,0,0,0
K03460.01,CANDIDATE,62.596544,11.477,223.1,2.25,5934.0,4.173,1.509,14.451,0,0,0,0,0
K03461.01,FALSE POSITIVE,18.79852,4.795,487.4,2.04,4808.0,4.589,0.715,16.153,0,0,0,0,0
K03536.01,FALSE POSITIVE,156.51657398,12.2259,113340.0,61.44,6002.0,4.354,1.084,13.375,0,0,0,0,0
K03537.01,FALSE POSITIVE,1.366946478,3.37701,158640.0,43.45,5353.0,4.527,0.757,15.002,0,0,0,0,0
K03538.01,FALSE POSITIVE,313.09275066,14.3447,445610.0,47.52,5067.0,4.596,0.673,15.638,0,0,0,0,0
K07782.01,FALSE POSITIVE,0.566813677,2.458,61.2,0.77,6106.0,4.487,0.966,15.644,0,0,0,0,0
K03539.01,FALSE POSITIVE,157.32263943,21.9232,153930.0,56.66,6109.0,4.472,0.989,15.291,0,0,0,0,0
K03540.01,FALSE POSITIVE,9.53040216,5.95809,321540.0,60.49,5501.0,4.438,0.912,14.689,0,0,0,0,0
K03627.01,FALSE POSITIVE,4.218512654,3.62939,23417.0,16.67,6185.0,4.472,0.991,15.232,0,0,0,0,0
K03627.02,FALSE POSITIVE,8.529991199,3.9954,20084.0,44.86,6185.0,4.472,0.991,15.232,0,0,0,0,0
K03628.01,FALSE POSITIVE,3.47140045,1.55,70.8,1.08,5780.0,4.438,1.0,19.033,1,1,1,1,1
K03629.01,FALSE POSITIVE,1.922862476,3.4594,101270.0,70.65,6408.0,4.246,1.303,15.925,0,0,0,0,0
K00352.02,CONFIRMED,16.00747237,1.267,277.6,2.99,5857.0,4.204,1.305,13.77,0,0,0,0,0
K03393.01,CONFIRMED,54.6493679,7.962,432.5,2.64,5751.0,4.234,1.282,15.335,0,0,0,0,0
K01650.02,CONFIRMED,100.8276725,8.39,1778.8,4.35,5301.0,4.391,0.977,15.28,0,0,0,0,0
K03394.01,CANDIDATE,15.5764061,5.382,257.1,1.79,6214.0,4.442,1.076,15.491,0,0,0,0,0
K03395.01,CANDIDATE,10.00506974,3.481,143.3,1.11,5912.0,4.453,0.924,14.634,0,0,0,0,0
K07753.01,FALSE POSITIVE,0.905675699,1.701,73.2,0.77,5730.0,4.518,0.903,15.384,0,0,0,0,0
K03396.01,CANDIDATE,36.2580749,5.917,380.3,1.82,5818.0,4.554,0.848,15.553,0,0,0,0,0
K03462.01,CANDIDATE,12.4326997,7.81,240.3,1.88,5480.0,4.22,1.229,15.916,0,0,0,0,0
K03462.02,CANDIDATE,30.9902997,9.454,321.5,2.21,5480.0,4.22,1.229,15.916,0,0,0,0,0
K03464.01,FALSE POSITIVE,15.9750417,3.549,643.5,90.37,5220.0,3.52,3.456,13.933,0,0,0,0,0
K03465.01,CONFIRMED,16.0505464,3.171,94.4,0.81,5428.0,4.563,0.853,13.136,0,0,0,0,0
K07771.01,FALSE POSITIVE,0.805267592,0.887,146.6,1.35,6268.0,4.429,1.1,15.881,0,0,0,0,0
K03466.01,FALSE POSITIVE,11.082622625,6.62584,268720.0,48.38,5831.0,4.503,0.922,16.411,0,0,0,0,0
K03541.01,FALSE POSITIVE,421.42848194,8.60447,96654.0,54.16,6235.0,4.034,1.708,13.769,0,0,0,0,0
K01823.02,FALSE POSITIVE,1.096587245,3.0287,541.2,168.68,5869.0,4.513,0.942,13.954,0,0,0,0,0
K03542.01,FALSE POSITIVE,3.012476415,3.31903,198400.0,58.77,6015.0,4.329,1.088,14.776,0,0,0,0,0
K03543.01,FALSE POSITIVE,204.74104758,20.5357,333800.0,97.39,6517.0,4.211,1.44,13.841,0,0,0,0,0
K07727.01,FALSE POSITIVE,0.759740194,3.252,42.5,0.67,6046.0,4.478,1.007,14.92,0,0,0,0,0
K03544.01,FALSE POSITIVE,4.664186517,4.0639,555380.0,278.81,5062.0,3.515,3.579,16.144,0,0,0,0,0
K03545.01,FALSE POSITIVE,1.092066399,2.97608,401890.0,40.74,4556.0,4.67,0.576,15.896,0,0,0,0,0
K03613.01,FALSE POSITIVE,3.053578643,3.22884,52880.0,35.35,5414.0,4.625,0.714,15.74,0,0,0,0,0
K03614.01,FALSE POSITIVE,2.992662857,2.5258,113700.0,60.35,4927.0,3.883,1.837,16.328,0,0,0,0,0
K03615.01,FALSE POSITIVE,4.664188563,3.773,11360.0,52.09,5699.0,4.192,1.215,13.915,0,0,0,0,0
K07738.01,FALSE POSITIVE,0.954873008,1.0613,33.0,0.81,6092.0,4.114,1.363,11.8,0,0,0,0,0
K03616.01,FALSE POSITIVE,0.56493412,2.57621,252640.0,33.4,4748.0,4.729,0.534,15.839,0,0,0,0,0
K03617.01,FALSE POSITIVE,1.674984844,4.92134,234580.0,150.48,8285.0,3.971,2.451,14.567,0,0,0,0,0
K03397.01,CANDIDATE,35.8754482,3.972,366.7,2.35,6559.0,4.357,1.218,15.353,0,0,0,0,0
K03398.01,CONFIRMED,7.31945294,4.881,166.8,5.05,5745.0,3.499,3.955,13.489,0,0,0,0,0
K03398.02,CONFIRMED,35.8007112,8.219,417.4,7.97,5745.0,3.499,3.955,13.489,0,0,0,0,0
K07754.01,FALSE POSITIVE,0.790049989,2.794,70.8,0.67,5427.0,4.53,0.808,15.53,0,0,0,0,0
K03398.03,CANDIDATE,4.32710579,3.872,84.1,3.58,5745.0,3.499,3.955,13.489,0,0,0,0,0
K03399.01,FALSE POSITIVE,14.15402615,4.115,21653.0,29.61,4352.0,4.61,0.661,15.056,0,0,0,0,0
K03467.01,FALSE POSITIVE,33.93754213,11.1677,32990.0,138.25,6220.0,4.414,1.066,15.191,0,0,0,0,0
K03468.01,CONFIRMED,20.7057153,9.678,115.9,3.22,5668.0,3.792,2.437,14.276,0,0,0,0,0
K03469.01,CANDIDATE,60.532988,7.086,467.5,1.91,5631.0,4.557,0.847,14.196,0,0,0,0,0
K07772.01,FALSE POSITIVE,3.7228679,9.557,52.1,0.74,6046.0,4.509,0.927,15.202,0,0,0,0,0
K01781.03,CONFIRMED,58.0198583,5.348,1286.6,3.46,4920.0,4.62,0.72,12.231,0,0,0,0,0
K03470.01,CANDIDATE,15.0617835,6.31,196.6,1.61,5806.0,4.321,1.158,15.386,0,0,0,0,0
K03546.01,FALSE POSITIVE,4.286103033,2.6422,173360.0,25.8,4206.0,4.663,0.591,15.295,0,0,0,0,0
K03547.01,FALSE POSITIVE,290.7778719,12.0525,225770.0,45.27,5207.0,4.585,0.734,14.282,0,0,0,0,0
K03548.01,FALSE POSITIVE,5.017239915,4.36126,144640.0,41.75,6519.0,4.41,1.079,14.115,0,0,0,0,0
K07728.01,FALSE POSITIVE,0.937923475,3.164,40.4,0.52,5398.0,4.58,0.805,14.403,0,0,0,0,0
K03549.01,FALSE POSITIVE,204.0329342,17.5623,411370.0,57.35,5553.0,4.577,0.806,15.734,0,0,0,0,0
K03550.01,FALSE POSITIVE,2.148219541,2.94091,457840.0,49.6,4694.0,4.6,0.672,15.783,0,0,0,0,0
K03551.01,FALSE POSITIVE,58.621578824,8.52961,142950.0,40.43,5232.0,4.554,0.725,15.161,0,0,0,0,0
K03622.01,FALSE POSITIVE,3.125821128,2.2163,5025.4,110.58,6137.0,3.705,2.852,12.77,0,0,0,0,0
K03623.01,FALSE POSITIVE,1.032068851,2.1344,121990.0,44.35,4387.0,4.587,0.711,16.177,0,0,0,0,0
K07739.01,FALSE POSITIVE,6.6751871,2.372,178.3,1.09,5774.0,4.567,0.818,15.554,0,0,0,0,0
K03624.01,FALSE POSITIVE,1.450205839,3.6373,25884.0,92.78,7564.0,4.093,1.893,13.91,0,0,0,0,0
K03625.01,FALSE POSITIVE,3.224486463,4.61686,403730.0,79.08,6389.0,4.331,1.16,16.169,0,0,0,0,0
K03626.01,FALSE POSITIVE,44.14579777,4.088,224230.0,62.24,5876.0,4.492,0.896,16.442,0,0,0,0,0
K03400.01,FALSE POSITIVE,33.3239576,37.217,2012.1,2.55,5192.0,4.707,0.555,15.213,0,0,0,0,0
K03401.01,CANDIDATE,17.9559673,6.237,137.0,1.96,5641.0,4.258,1.195,14.388,0,0,0,0,0
K07756.01,FALSE POSITIVE,0.94102954,4.415,34.5,1.41,5766.0,3.783,2.409,13.134,0,0,0,0,0
K01681.02,CONFIRMED,1.992812339,2.066,314.8,6.81,3638.0,4.844,0.42,15.855,0,0,0,0,0
K03402.01,FALSE POSITIVE,36.514374043,6.48255,111620.0,33.27,5811.0,4.465,1.0,15.423,0,0,0,0,0
K03403.01,CONFIRMED,39.818832,10.757,199.1,2.23,5710.0,4.073,1.524,13.102,0,0,0,0,0
K03470.02,CONFIRMED,25.4337864,6.514,302.0,2.0,5806.0,4.321,1.158,15.386,0,0,0,0,0
K03471.01,FALSE POSITIVE,67.451045,8.9387,7062.8,36.7,4847.0,3.726,2.191,13.342,0,0,0,0,0
K07773.01,CANDIDATE,2.69339974,1.936,147.5,1.04,5355.0,4.511,0.863,15.673,0,0,0,0,0
K03472.01,CANDIDATE,10.43003118,2.029,120.0,1.14,6277.0,4.449,1.031,14.412,0,0,0,0,0
K03473.01,CANDIDATE,27.63714708,1.7277,735.5,6.96,5214.0,3.766,2.427,13.851,0,0,0,0,0
K03474.01,CONFIRMED,52.6095103,8.202,203.7,1.83,5881.0,4.259,1.294,14.192,0,0,0,0,0
K01830.02,CONFIRMED,198.7106251,8.638,2094.8,3.56,5180.0,4.548,0.8,14.443,0,0,0,0,0
K03552.01,FALSE POSITIVE,15.873380595,8.0429,208360.0,630.53,5622.0,3.907,1.895,14.679,0,0,0,0,0
K07729.01,CANDIDATE,50.563697,5.381,50.5,1.57,6759.0,4.018,2.022,10.948,0,0,0,0,0
K03553.01,FALSE POSITIVE,65.583665567,5.01216,242400.0,41.22,5516.0,4.65,0.666,15.743,0,0,0,0,0
K03554.01,FALSE POSITIVE,394.67816267,6.05443,253380.0,52.16,5780.0,4.505,0.83,15.207,0,0,0,0,0
K03555.01,FALSE POSITIVE,111.31980522,23.0078,62705.0,63.68,5022.0,3.562,2.58,12.439,0,0,0,0,0
K03556.01,FALSE POSITIVE,110.29512684,16.5339,176340.0,37.88,5753.0,4.503,0.895,15.258,0,0,0,0,0
K03334.01,FALSE POSITIVE,95.178317934,3.60125,128580.0,28.75,4523.0,4.615,0.653,14.401,0,0,0,0,0
K03335.01,CONFIRMED,31.2543238,5.662,438.0,2.29,6246.0,4.433,1.092,15.82,0,0,0,0,0
K03336.01,FALSE POSITIVE,61.4911479,9.745,58703.0,22.76,5830.0,4.54,0.876,15.523,0,0,0,0,0
K00284.04,CONFIRMED,110.2867031,4.427,145.3,1.41,5931.0,4.322,1.101,11.818,0,0,0,0,0
K01525.02,CONFIRMED,11.8061737,4.472,88.1,2.87,6900.0,3.843,2.599,12.082,0,0,0,0,0
K03403.02,CONFIRMED,6.15828666,6.329,57.7,1.2,5710.0,4.073,1.524,13.102,0,0,0,0,0
K07757.01,FALSE POSITIVE,10.828825742,0.7275,92.1,0.76,5862.0,4.584,0.785,13.492,0,0,0,0,0
K03404.01,CONFIRMED,82.292865,7.048,371.1,1.82,5626.0,4.467,0.957,14.828,0,0,0,0,0
K03407.01,CONFIRMED,92.436978,6.432,955.2,2.89,5595.0,4.606,0.741,15.449,0,0,0,0,0
K03408.01,CANDIDATE,65.427645,9.404,319.0,1.65,6014.0,4.504,0.926,14.821,0,0,0,0,0
K03409.01,FALSE POSITIVE,11.08260553,6.23,601.2,7.34,5125.0,3.674,2.196,13.566,0,0,0,0,0
K03475.01,FALSE POSITIVE,22.7832776,4.194,120.2,1.33,6517.0,4.382,1.159,12.972,0,0,0,0,0
K03476.01,FALSE POSITIVE,23.737952838,8.50818,95884.0,53.27,5559.0,4.394,1.0,15.147,0,0,0,0,0
K03477.01,FALSE POSITIVE,21.4618453,5.675,122.2,19.89,5806.0,4.283,1.213,13.798,0,0,0,0,0
K03479.01,FALSE POSITIVE,75.13194883,20.8729,122370.0,26.21,5365.0,4.586,0.729,14.658,0,0,0,0,0
K01788.02,CANDIDATE,369.069345,5.832,945.9,3.07,4855.0,4.542,0.778,14.521,0,0,0,0,0
K03557.01,FALSE POSITIVE,243.82122131,10.9312,56799.0,56.63,6370.0,4.228,1.316,13.297,0,0,0,0,0
K07730.01,FALSE POSITIVE,0.77459856,2.71,70.8,1.08,5780.0,4.438,1.0,14.737,1,1,1,1,1
K03558.01,FALSE POSITIVE,16.227548674,5.08666,192690.0,46.52,5297.0,4.587,0.795,15.901,0,0,0,0,0
K03559.01,FALSE POSITIVE,47.189437,11.555,370870.0,66.71,5458.0,4.381,0.972,15.624,0,0,0,0,0
K03560.01,FALSE POSITIVE,1.501760172,5.85519,387900.0,90.92,6327.0,4.315,1.29,11.825,0,0,0,0,0
K03561.01,FALSE POSITIVE,4.05325447,4.0116,110920.0,1668.79,6022.0,4.453,1.039,15.537,0,0,0,0,0
K01833.02,CONFIRMED,7.68433346,1.4346,1175.0,2.58,4402.0,4.682,0.572,14.265,0,0,0,0,0
K07740.01,FALSE POSITIVE,1.549979213,7.5945,370550.0,136.64,5408.0,3.777,2.058,13.939,0,0,0,0,0
K03337.01,CANDIDATE,11.16622885,3.389,353.9,1.56,5552.0,4.562,0.836,15.927,0,0,0,0,0
K03338.01,FALSE POSITIVE,10.99381963,3.7889,1685.8,40.17,6553.0,4.366,1.157,13.427,0,0,0,0,0
K03338.02,FALSE POSITIVE,10.9938087,5.0403,1456.9,5.33,6553.0,4.366,1.157,13.427,0,0,0,0,0
K03339.01,CANDIDATE,23.1334494,3.602,456.3,2.55,5712.0,4.382,0.932,14.656,0,0,0,0,0
K03340.01,CANDIDATE,8.9539656,4.898,70.4,0.84,6168.0,4.452,0.947,13.776,0,0,0,0,0
K03340.02,CANDIDATE,13.7281373,5.304,106.6,1.06,6168.0,4.452,0.947,13.776,0,0,0,0,0
K03410.01,CONFIRMED,16.5860329,7.043,231.3,2.09,5626.0,4.149,1.389,15.589,0,0,0,0,0
K03411.01,CANDIDATE,26.83771808,1.6162,8512.0,12.68,6194.0,4.445,1.069,14.426,0,0,0,0,0
K03412.01,CONFIRMED,16.7525077,3.174,338.3,3.65,4807.0,3.906,1.802,14.534,0,0,0,0,0
K01681.03,CANDIDATE,3.53105835,1.778,310.8,10.61,3638.0,4.844,0.42,15.855,0,0,0,0,0
K03413.01,FALSE POSITIVE,49.612757516,7.07603,130460.0,57.08,6241.0,4.45,1.031,15.217,0,0,0,0,0
K07774.01,CANDIDATE,6.32589574,1.383,192.5,1.14,5749.0,4.568,0.818,15.421,0,0,0,0,0
K03480.01,CANDIDATE,11.9378354,4.652,246.0,1.15,5469.0,4.611,0.738,15.954,0,0,0,0,0
K03481.01,CANDIDATE,32.715906,10.79,135.7,3.68,5527.0,3.627,3.192,14.462,0,0,0,0,0
K03482.01,CONFIRMED,15.3317719,5.467,179.2,1.91,5726.0,4.228,1.285,15.098,0,0,0,0,0
K03483.01,CANDIDATE,82.331756,8.664,283.2,2.08,5997.0,4.304,1.242,14.872,0,0,0,0,0
K03484.01,CONFIRMED,84.704139,10.393,655.7,4.17,6085.0,4.115,1.634,15.169,0,0,0,0,0
K07731.01,FALSE POSITIVE,0.755105584,5.02374,250030.0,76.26,6592.0,4.369,1.19,11.638,0,0,0,0,0
K03562.01,FALSE POSITIVE,101.26336282,17.8951,72792.0,44.0,6309.0,4.413,1.062,14.319,0,0,0,0,0
K03563.01,FALSE POSITIVE,120.58167178,8.2904,192900.0,41.71,5294.0,4.651,0.673,15.777,0,0,0,0,0
K03564.01,FALSE POSITIVE,1.558544209,3.3727,225590.0,35.12,4868.0,4.582,0.708,14.498,0,0,0,0,0
K03565.01,FALSE POSITIVE,2.63757408,5.9626,169660.0,76.02,5639.0,4.509,0.953,15.902,0,0,0,0,0
K03566.01,FALSE POSITIVE,8.64636188,8.73607,218070.0,54.24,6444.0,4.382,1.134,14.097,0,0,0,0,0
K07741.01,FALSE POSITIVE,125.288206,3.695,241.6,1.5,5881.0,4.48,0.973,14.179,0,0,0,0,0
K03567.01,FALSE POSITIVE,112.46358893,31.8273,242410.0,129.04,7426.0,3.903,2.463,10.967,0,0,0,0,0
K03341.01,CANDIDATE,27.0965146,8.42,208.4,2.13,5775.0,4.193,1.352,14.886,0,0,0,0,0
K03341.02,CANDIDATE,11.5474983,6.684,115.5,1.48,5775.0,4.193,1.352,14.886,0,0,0,0,0
K03342.01,FALSE POSITIVE,42.39930429,18.3609,205990.0,44.7,6153.0,4.487,0.962,15.747,0,0,0,0,0
K03343.01,CANDIDATE,83.2664103,2.813,620.0,2.89,5538.0,4.266,1.18,14.97,0,0,0,0,0
K01545.02,FALSE POSITIVE,5.91039905,3.85,70.8,1.08,5780.0,4.438,1.0,15.169,1,1,1,1,1
K03344.01,CONFIRMED,11.6044881,3.409,267.6,1.88,5533.0,4.275,1.166,15.254,0,0,0,0,0
K03414.01,FALSE POSITIVE,27.009807384,1.96698,67898.0,22.32,3900.0,4.727,0.534,15.483,0,0,0,0,0
K03415.01,CONFIRMED,15.0219784,5.068,96.9,1.77,5831.0,4.162,1.382,13.109,0,0,0,0,0
K03416.01,CANDIDATE,11.8237228,8.518,212.7,1.25,5559.0,4.578,0.803,15.353,0,0,0,0,0
K03417.01,CONFIRMED,91.078624,10.304,738.6,3.26,5915.0,4.437,1.008,15.214,0,0,0,0,0
K03418.01,CONFIRMED,85.272459,13.31,767.8,3.85,5922.0,4.349,1.057,15.417,0,0,0,0,0
K03485.01,FALSE POSITIVE,12.42592675,29.1701,410.3,2.66,5952.0,4.489,0.971,14.936,0,0,0,0,0
K03486.01,CANDIDATE,19.0689513,12.462,169.3,1.63,5418.0,4.436,0.889,14.371,0,0,0,0,0
K03487.01,FALSE POSITIVE,89.7398137,3.26371,81096.0,38.01,5777.0,4.608,0.747,14.294,0,0,0,0,0
K03489.01,FALSE POSITIVE,90.08255562,19.7301,43252.0,49.2,6523.0,3.835,2.343,12.963,0,0,0,0,0
K07732.01,FALSE POSITIVE,0.759768478,2.824,57.4,0.64,5481.0,4.574,0.815,15.318,0,0,0,0,0
K03490.01,FALSE POSITIVE,42.2011587,8.479,178.1,37.39,6200.0,4.135,1.449,13.294,0,0,0,0,0
K03568.01,FALSE POSITIVE,15.65129028,6.7631,398640.0,78.3,6137.0,4.418,1.103,16.666,0,0,0,0,0
K03569.01,FALSE POSITIVE,9.014220178,2.76441,34086.0,15.49,4842.0,4.573,0.73,13.57,0,0,0,0,0
K03570.01,FALSE POSITIVE,1.824653341,4.25512,176740.0,55.44,6413.0,4.372,0.941,15.048,0,0,0,0,0
K03571.01,FALSE POSITIVE,3.185090259,4.80188,423280.0,92.5,6516.0,4.249,1.279,15.519,0,0,0,0,0
K07742.01,FALSE POSITIVE,372.76888,23.27,1157.2,3.66,5800.0,4.514,0.894,15.422,0,0,0,0,0
K01833.03,CONFIRMED,5.70940795,1.622,586.7,1.51,4402.0,4.682,0.572,14.265,0,0,0,0,0
K03572.01,FALSE POSITIVE,2.086076372,2.4032,58858.0,1543.74,6124.0,4.265,1.119,14.554,0,0,0,0,0
K03344.02,CONFIRMED,3.63898953,2.252,209.6,1.68,5533.0,4.275,1.166,15.254,0,0,0,0,0
K03345.01,CONFIRMED,38.1303324,6.53,180.4,1.54,6370.0,4.41,1.106,14.633,0,0,0,0,0
K03346.01,CONFIRMED,14.42735088,4.857,117.0,1.53,5929.0,4.403,1.04,13.359,0,0,0,0,0
K07759.01,CANDIDATE,6.2253374,4.388,108.6,1.92,6263.0,4.024,1.726,14.918,0,0,0,0,0
K03347.01,CONFIRMED,12.90235874,2.446,354.4,1.49,5530.0,4.586,0.788,15.487,0,0,0,0,0
K03348.01,CONFIRMED,36.4337867,4.388,406.8,2.2,5566.0,4.329,1.099,15.246,0,0,0,0,0
K03419.01,FALSE POSITIVE,58.5850357,3.5939,75468.0,149.98,6379.0,3.925,1.994,13.061,0,0,0,0,0
K03420.02,CANDIDATE,12.5014905,3.882,220.1,2.24,5821.0,4.127,1.492,15.589,0,0,0,0,0
K03421.01,CANDIDATE,40.6511021,11.282,136.4,1.7,6297.0,4.26,1.369,13.935,0,0,0,0,0
K07775.01,CANDIDATE,89.945828,2.286,335.6,3.46,5115.0,3.819,1.924,13.64,0,0,0,0,0
K03422.01,CANDIDATE,40.1454757,5.2,310.8,13.01,7852.0,3.159,7.162,13.201,0,0,0,0,0
K01707.02,CONFIRMED,265.47847,10.28,1040.7,4.2,5792.0,4.375,1.005,15.321,0,0,0,0,0
K01792.02,FALSE POSITIVE,1.546222068,7.998,49.4,0.77,5611.0,4.388,1.073,12.16,0,0,0,0,0
K03491.01,FALSE POSITIVE,89.3313828,11.919,2177.6,8.02,6860.0,4.233,1.467,13.68,0,0,0,0,0
K03492.01,FALSE POSITIVE,22.2941485,3.188,100.9,1.5,5915.0,4.223,1.392,13.03,0,0,0,0,0
K07733.01,CANDIDATE,1.048130894,5.6707,191.8,4.52,7673.0,3.679,3.214,11.86,0,0,0,0,0
K03493.01,CONFIRMED,46.7162336,7.259,345.5,2.03,5856.0,4.386,1.092,15.223,0,0,0,0,0
K03495.01,CANDIDATE,17.6062701,6.134,146.2,1.72,5808.0,4.326,1.159,15.135,0,0,0,0,0
K03573.01,FALSE POSITIVE,43.56225858,3.6873,51325.0,80.02,6411.0,4.307,1.216,13.676,0,0,0,0,0
K03574.01,FALSE POSITIVE,198.443477,9.9776,39943.0,41.72,5420.0,4.502,0.868,13.76,0,0,0,0,0
K03575.01,FALSE POSITIVE,17.907664726,5.58652,265410.0,282.86,6173.0,4.447,1.041,16.107,0,0,0,0,0
K07743.01,FALSE POSITIVE,2.4044122,4.575,42.7,0.85,6398.0,4.276,1.249,13.894,0,0,0,0,0
K03576.01,FALSE POSITIVE,22.77196484,8.3476,325450.0,104.17,6049.0,4.067,1.557,15.018,0,0,0,0,0
K03577.01,FALSE POSITIVE,184.52015392,15.3564,49269.0,23.38,5341.0,4.514,0.776,14.07,0,0,0,0,0
K03349.01,CONFIRMED,82.175197,8.664,546.4,2.24,6247.0,4.489,0.954,15.292,0,0,0,0,0
K03350.01,FALSE POSITIVE,29.015852933,7.19844,71432.0,1183.06,5783.0,4.415,0.941,15.546,0,0,0,0,0
K03351.01,FALSE POSITIVE,77.36241476,12.1317,96586.0,41.66,5359.0,4.57,0.79,15.673,0,0,0,0,0
K07761.01,FALSE POSITIVE,495.71095,4.514,443.1,4.41,6054.0,3.911,1.953,13.867,0,0,0,0,0
K03352.01,CONFIRMED,10.35857039,2.577,273.7,1.68,5893.0,4.423,1.02,15.408,0,0,0,0,0
K01562.02,CANDIDATE,20.0679247,5.236,482.2,2.25,5997.0,4.522,0.904,15.59,0,0,0,0,0
K03423.01,CONFIRMED,30.2541186,2.134,576.3,2.8,6277.0,4.402,1.161,14.296,0,0,0,0,0
K03424.01,FALSE POSITIVE,17.081202417,7.20617,134140.0,39.24,5431.0,4.623,0.708,15.863,0,0,0,0,0
K03425.01,CONFIRMED,20.034708,6.49,124.4,2.24,6120.0,3.934,2.0,13.266,0,0,0,0,0
K07776.01,CANDIDATE,541.92452,21.4,1504.2,3.15,4378.0,4.64,0.614,15.671,0,0,0,0,0
K03425.02,CONFIRMED,3.15722086,3.762,49.7,1.41,6120.0,3.934,2.0,13.266,0,0,0,0,0
K03426.01,CANDIDATE,58.7701045,6.995,224.4,1.57,6158.0,4.397,1.013,14.324,0,0,0,0,0
K03495.02,CANDIDATE,6.685438,5.09,89.2,1.25,5808.0,4.326,1.159,15.135,0,0,0,0,0
K03496.01,CONFIRMED,23.2385587,8.432,161.2,2.18,6602.0,4.108,1.685,13.932,0,0,0,0,0
K03496.02,CANDIDATE,8.5433774,6.149,75.1,1.58,6602.0,4.108,1.685,13.932,0,0,0,0,0
K07734.01,FALSE POSITIVE,118.314913,4.79,216.3,7.23,6190.0,3.34,4.763,13.172,0,0,0,0,0
K03497.01,CONFIRMED,20.35971899,2.1521,345.7,0.8,3419.0,4.904,0.344,13.393,0,0,0,0,0
K03498.01,FALSE POSITIVE,43.798566,6.401,290.4,48.52,5611.0,3.842,2.227,12.963,0,0,0,0,0
K03578.01,FALSE POSITIVE,131.73630485,5.28476,58381.0,54.38,5102.0,3.962,1.669,13.395,0,0,0,0,0
K03579.01,FALSE POSITIVE,4.301031137,5.65214,204150.0,93.01,6386.0,4.208,1.548,14.573,0,0,0,0,0
K03580.01,FALSE POSITIVE,198.01379181,9.72673,142500.0,38.49,5359.0,4.566,0.708,15.546,0,0,0,0,0
K03581.01,FALSE POSITIVE,10.9938268,5.0746,419210.0,52.69,4856.0,4.554,0.743,16.751,0,0,0,0,0
K07744.01,CANDIDATE,11.7201693,2.399,154.4,1.34,6193.0,4.434,1.067,15.171,0,0,0,0,0
K01837.02,CONFIRMED,1.682934607,1.8846,142.7,1.06,5201.0,4.573,0.834,13.733,0,0,0,0,0
K03582.01,FALSE POSITIVE,114.90862419,7.66397,196110.0,42.78,4412.0,4.565,0.737,15.927,0,0,0,0,0
K03353.01,CONFIRMED,11.55532445,3.499,250.0,1.7,5149.0,4.506,0.803,14.598,0,0,0,0,0
K03354.01,CANDIDATE,11.5706005,3.073,211.9,1.33,5718.0,4.479,0.9,15.089,0,0,0,0,0
K03355.01,CANDIDATE,16.2953228,4.882,229.1,1.6,6187.0,4.432,1.013,15.11,0,0,0,0,0
K07762.01,CANDIDATE,8.5073512,2.266,209.5,1.38,5914.0,4.483,0.955,15.33,0,0,0,0,0
K03356.01,CONFIRMED,26.0841212,6.141,259.7,1.35,6083.0,4.563,0.835,15.44,0,0,0,0,0
K03357.01,FALSE POSITIVE,52.802767576,5.6184,52110.0,75.82,5835.0,4.492,0.901,15.193,0,0,0,0,0
K03427.01,FALSE POSITIVE,39.206808648,6.24701,186980.0,50.2,5945.0,4.545,0.861,15.545,0,0,0,0,0
K03428.01,CONFIRMED,64.6589166,7.71,235.4,2.12,5821.0,4.172,1.395,14.694,0,0,0,0,0
K03429.01,CANDIDATE,15.8283833,3.643,227.5,1.8,5596.0,4.298,1.145,15.364,0,0,0,0,0
K07777.01,FALSE POSITIVE,27.6760342,4.234,266.8,5.15,5123.0,3.442,3.224,13.33,0,0,0,0,0
K03429.02,CONFIRMED,8.74192361,4.235,295.7,1.94,5596.0,4.298,1.145,15.364,0,0,0,0,0
K03429.03,FALSE POSITIVE,26.936878,4.969,246.9,1.57,5878.0,4.442,0.998,15.364,0,0,0,0,0
K00302.02,FALSE POSITIVE,53.34418038,3.62,70.8,1.08,5780.0,4.438,1.0,12.059,1,1,1,1,1
K03499.01,FALSE POSITIVE,12.4281308,6.79,131.4,0.85,5940.0,4.621,0.729,15.056,0,0,0,0,0
K01792.03,CONFIRMED,9.10969334,5.3181,126.4,1.32,5611.0,4.388,1.073,12.16,0,0,0,0,0
K03499.02,FALSE POSITIVE,0.96283264,2.947,96.3,0.74,5955.0,4.617,0.733,15.056,0,0,0,0,0
K03500.01,CONFIRMED,73.7502765,13.309,233.1,3.78,6056.0,3.797,2.481,13.214,0,0,0,0,0
K03500.02,CANDIDATE,4.7482669,4.947,35.6,1.57,6056.0,3.797,2.481,13.214,0,0,0,0,0
K03583.01,FALSE POSITIVE,210.30644361,6.68665,46455.0,101.13,7591.0,4.05,2.017,12.504,0,0,0,0,0
K03584.01,FALSE POSITIVE,8.268081087,3.47103,71479.0,50.31,5749.0,4.502,0.922,15.768,0,0,0,0,0
